date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,sh_x,sot_x,dist_x,fk_x,pk_x,pkatt_x,sh_y,sot_y,dist_y,fk_y,pk_y,pkatt_y,season,team,poss_x,poss_y,succ%_x,cpa_x,succ%_y,cpa_y,kp,1/3,ppa,crspa,prog,sca_x,passlive_x,to_x,sca_y,tkl_x,tkl_x.1,tklw_x,def 3rd_x,tkl%_x,blocks_x,int_x,err_x,tkl_y,tkl_y.1,tklw_y,def 3rd_y,tkl%_y,blocks_y,int_y,err_y,venue_code,opp_code,hour,day_code,referee_code,formation_code,captain_code,target
2022-08-20,17:30,Premier League,Matchweek 3,Sat,Away,W,3.0,0.0,Bournemouth,1.3,0.3,57.0,10423.0,Martin Ødegaard,4-3-3,Craig Pawson,14.0,6.0,14.8,0.0,0.0,0.0,6.0,1.0,18.5,1.0,0.0,0.0,2021.0,Arsenal,52.0,52.0,50.0,5.0,60.0,5.0,6.0,6.0,5.0,0.0,15.0,24.0,16.0,4.0,13.0,26.0,7.0,13.0,12.0,46.7,16.0,5.0,0.0,17.0,6.0,11.0,10.0,60.0,5.0,7.0,0.0,0,2,17,5,4,16,115,1
2022-08-27,17:30,Premier League,Matchweek 4,Sat,Home,W,2.0,1.0,Fulham,2.6,0.8,71.0,60164.0,Martin Ødegaard,4-3-3,Jarred Gillett,22.0,8.0,15.5,1.0,0.0,0.0,11.0,3.0,13.7,0.0,0.0,0.0,2021.0,Arsenal,62.0,62.0,33.3,4.0,66.7,0.0,9.0,40.0,3.0,0.0,17.0,23.0,15.0,2.0,5.0,8.0,3.0,7.0,8.0,60.0,15.0,4.0,1.0,15.0,8.0,10.0,5.0,47.1,10.0,4.0,0.0,1,10,17,5,9,16,115,1
2022-08-31,19:30,Premier League,Matchweek 5,Wed,Home,W,2.0,1.0,Aston Villa,2.4,0.4,59.0,60012.0,Martin Ødegaard,4-3-3,Robert Jones,22.0,8.0,16.3,1.0,0.0,0.0,4.0,3.0,19.2,0.0,0.0,0.0,2021.0,Arsenal,69.0,69.0,52.9,7.0,33.3,0.0,1.0,15.0,3.0,0.0,16.0,30.0,22.0,1.0,8.0,17.0,9.0,13.0,11.0,52.9,11.0,8.0,0.0,23.0,10.0,15.0,19.0,71.4,10.0,4.0,0.0,1,1,19,2,25,16,115,1
2022-09-04,16:30,Premier League,Matchweek 6,Sun,Away,L,1.0,3.0,Manchester Utd,1.3,1.5,60.0,73431.0,Martin Ødegaard,4-3-3,Paul Tierney,16.0,3.0,18.6,1.0,0.0,0.0,10.0,6.0,15.5,0.0,0.0,0.0,2021.0,Arsenal,80.0,80.0,77.8,9.0,33.3,0.0,4.0,27.0,6.0,3.0,16.0,36.0,23.0,4.0,7.0,14.0,5.0,7.0,12.0,33.3,11.0,14.0,1.0,7.0,5.0,6.0,2.0,71.4,4.0,4.0,0.0,0,17,16,6,22,16,115,0
2022-09-18,12:00,Premier League,Matchweek 8,Sun,Away,W,3.0,0.0,Brentford,1.5,0.5,63.0,17122.0,Granit Xhaka,4-3-3,David Coote,13.0,7.0,18.2,0.0,0.0,0.0,5.0,2.0,13.9,1.0,0.0,0.0,2021.0,Arsenal,63.0,63.0,44.4,4.0,64.3,1.0,13.0,19.0,4.0,1.0,20.0,17.0,11.0,2.0,10.0,16.0,7.0,11.0,10.0,46.7,18.0,11.0,0.0,13.0,6.0,8.0,4.0,50.0,9.0,4.0,0.0,0,3,12,6,7,16,58,1
2022-10-01,12:30,Premier League,Matchweek 9,Sat,Home,W,3.0,1.0,Tottenham,2.4,1.6,64.0,60278.0,Martin Ødegaard,4-3-3,Anthony Taylor,22.0,9.0,18.6,1.0,0.0,0.0,6.0,2.0,19.9,0.0,1.0,1.0,2021.0,Arsenal,64.0,64.0,38.9,11.0,50.0,6.0,11.0,21.0,14.0,2.0,29.0,26.0,19.0,2.0,24.0,19.0,5.0,11.0,7.0,31.3,21.0,6.0,0.0,9.0,2.0,6.0,4.0,40.0,7.0,3.0,0.0,1,23,12,5,2,16,115,1
2022-10-09,16:30,Premier League,Matchweek 10,Sun,Home,W,3.0,2.0,Liverpool,2.7,1.1,43.0,60059.0,Martin Ødegaard,4-3-3,Michael Oliver,10.0,6.0,14.3,0.0,1.0,1.0,8.0,3.0,18.0,0.0,0.0,0.0,2021.0,Arsenal,60.0,60.0,48.0,9.0,44.4,8.0,13.0,33.0,14.0,3.0,31.0,25.0,22.0,1.0,34.0,6.0,6.0,4.0,4.0,85.7,7.0,3.0,0.0,14.0,11.0,6.0,10.0,44.0,8.0,11.0,0.0,1,14,16,6,18,16,115,1
2022-10-16,14:00,Premier League,Matchweek 11,Sun,Away,W,1.0,0.0,Leeds United,0.5,1.8,53.0,36700.0,Martin Ødegaard,4-3-3,Chris Kavanagh,9.0,4.0,16.6,1.0,0.0,0.0,15.0,4.0,18.1,0.0,0.0,1.0,2021.0,Arsenal,65.0,65.0,59.1,4.0,46.7,6.0,15.0,28.0,18.0,2.0,37.0,31.0,26.0,1.0,16.0,8.0,4.0,4.0,1.0,40.0,11.0,5.0,0.0,10.0,4.0,5.0,8.0,28.6,5.0,6.0,1.0,0,12,14,6,3,16,115,1
2022-10-23,14:00,Premier League,Matchweek 13,Sun,Away,D,1.0,1.0,Southampton,1.0,0.7,59.0,31145.0,Martin Ødegaard,4-3-3,Robert Jones,12.0,3.0,17.2,0.0,0.0,0.0,10.0,3.0,19.4,0.0,0.0,0.0,2021.0,Arsenal,44.0,44.0,76.5,5.0,55.2,7.0,12.0,35.0,9.0,3.0,31.0,18.0,11.0,3.0,18.0,9.0,4.0,5.0,1.0,30.8,6.0,5.0,0.0,13.0,7.0,7.0,3.0,35.0,15.0,13.0,1.0,0,22,14,6,25,16,115,0
2022-10-30,14:00,Premier League,Matchweek 14,Sun,Home,W,5.0,0.0,Nott'ham Forest,2.3,0.4,69.0,60263.0,Martin Ødegaard,4-3-3,Simon Hooper,24.0,9.0,16.0,1.0,0.0,0.0,5.0,2.0,20.4,0.0,0.0,0.0,2021.0,Arsenal,50.0,50.0,64.7,9.0,27.3,5.0,23.0,33.0,9.0,4.0,40.0,34.0,24.0,1.0,11.0,12.0,5.0,10.0,6.0,50.0,7.0,5.0,0.0,9.0,4.0,6.0,7.0,28.6,7.0,5.0,0.0,1,20,14,6,30,16,115,1
2022-11-06,12:00,Premier League,Matchweek 15,Sun,Away,W,1.0,0.0,Chelsea,2.1,0.3,55.0,40142.0,Martin Ødegaard,4-3-3,Michael Oliver,14.0,2.0,14.5,0.0,0.0,0.0,5.0,1.0,16.0,0.0,0.0,0.0,2021.0,Arsenal,57.0,57.0,44.4,3.0,53.8,1.0,10.0,29.0,8.0,1.0,19.0,25.0,18.0,2.0,10.0,13.0,6.0,11.0,4.0,50.0,5.0,5.0,0.0,14.0,10.0,8.0,9.0,58.8,9.0,14.0,1.0,0,7,12,6,18,16,115,1
2022-11-12,19:45,Premier League,Matchweek 16,Sat,Away,W,2.0,0.0,Wolves,2.1,0.7,62.0,34624.0,Martin Ødegaard,4-3-3,Stuart Attwell,14.0,3.0,13.7,0.0,0.0,0.0,11.0,2.0,20.0,1.0,0.0,0.0,2021.0,Arsenal,71.0,71.0,44.8,8.0,28.6,2.0,11.0,39.0,6.0,1.0,35.0,36.0,27.0,3.0,17.0,13.0,6.0,5.0,6.0,100.0,8.0,5.0,0.0,15.0,3.0,9.0,8.0,42.9,9.0,4.0,0.0,0,27,19,5,31,16,115,1
2022-12-26,20:00,Premier League,Matchweek 17,Mon,Home,W,3.0,1.0,West Ham,2.1,1.0,66.0,60125.0,Martin Ødegaard,4-3-3,Michael Oliver,16.0,5.0,18.2,1.0,0.0,0.0,7.0,3.0,24.2,0.0,1.0,1.0,2021.0,Arsenal,59.0,59.0,52.2,7.0,45.5,2.0,8.0,44.0,6.0,2.0,31.0,38.0,25.0,0.0,6.0,19.0,9.0,11.0,10.0,40.9,9.0,15.0,0.0,19.0,8.0,11.0,11.0,42.1,8.0,7.0,0.0,1,26,20,0,18,16,115,1
2022-12-31,17:30,Premier League,Matchweek 18,Sat,Away,W,4.0,2.0,Brighton,2.9,1.2,32.0,31647.0,Martin Ødegaard,4-3-3,Anthony Taylor,14.0,7.0,11.2,0.0,0.0,0.0,9.0,5.0,13.5,0.0,0.0,0.0,2021.0,Arsenal,60.0,60.0,44.4,7.0,25.0,4.0,4.0,34.0,4.0,0.0,21.0,28.0,19.0,1.0,17.0,14.0,7.0,8.0,5.0,63.6,10.0,11.0,0.0,14.0,1.0,5.0,5.0,8.3,14.0,7.0,0.0,0,4,17,5,2,16,115,1
2023-01-03,19:45,Premier League,Matchweek 19,Tue,Home,D,0.0,0.0,Newcastle Utd,1.1,1.0,66.0,60319.0,Martin Ødegaard,4-3-3,Andy Madley,17.0,4.0,17.0,0.0,0.0,0.0,8.0,1.0,13.4,0.0,0.0,0.0,2021.0,Arsenal,63.0,63.0,50.0,2.0,40.0,1.0,7.0,25.0,2.0,0.0,22.0,23.0,17.0,1.0,10.0,15.0,11.0,8.0,6.0,64.7,8.0,8.0,0.0,19.0,7.0,9.0,11.0,43.8,18.0,11.0,1.0,1,18,19,1,1,16,115,0
2023-01-15,16:30,Premier League,Matchweek 20,Sun,Away,W,2.0,0.0,Tottenham,1.8,1.6,49.0,61870.0,Martin Ødegaard,4-3-3,Craig Pawson,14.0,5.0,17.9,2.0,0.0,0.0,17.0,7.0,16.3,1.0,0.0,0.0,2021.0,Arsenal,64.0,64.0,52.6,10.0,33.3,3.0,7.0,28.0,8.0,1.0,21.0,39.0,36.0,1.0,13.0,20.0,5.0,14.0,6.0,62.5,16.0,7.0,1.0,23.0,8.0,12.0,12.0,50.0,13.0,11.0,0.0,0,23,16,6,4,16,115,1
2023-01-22,16:30,Premier League,Matchweek 21,Sun,Home,W,3.0,2.0,Manchester Utd,3.1,0.4,57.0,60325.0,Martin Ødegaard,4-3-3,Anthony Taylor,25.0,5.0,14.2,0.0,0.0,0.0,6.0,4.0,18.2,0.0,0.0,0.0,2021.0,Arsenal,43.0,43.0,50.0,7.0,40.0,5.0,4.0,11.0,3.0,1.0,9.0,19.0,12.0,2.0,11.0,14.0,7.0,9.0,6.0,50.0,12.0,8.0,1.0,16.0,5.0,6.0,9.0,38.5,7.0,9.0,1.0,1,17,16,6,2,16,115,1
2023-02-04,12:30,Premier League,Matchweek 22,Sat,Away,L,0.0,1.0,Everton,0.9,1.7,70.0,39314.0,Martin Ødegaard,4-3-3,David Coote,15.0,2.0,17.6,0.0,0.0,0.0,12.0,4.0,16.4,0.0,0.0,0.0,2021.0,Arsenal,53.0,53.0,37.5,4.0,33.3,6.0,5.0,50.0,2.0,1.0,35.0,15.0,12.0,0.0,23.0,7.0,3.0,4.0,3.0,50.0,6.0,6.0,1.0,12.0,6.0,9.0,7.0,66.7,17.0,3.0,0.0,0,9,12,5,7,16,115,0
2023-02-11,15:00,Premier League,Matchweek 23,Sat,Home,D,1.0,1.0,Brentford,1.6,2.0,69.0,60254.0,Martin Ødegaard,4-3-3,Peter Bankes,23.0,7.0,19.6,0.0,0.0,0.0,9.0,2.0,12.9,0.0,0.0,0.0,2021.0,Arsenal,59.0,59.0,25.0,7.0,33.3,2.0,2.0,23.0,1.0,0.0,17.0,23.0,18.0,1.0,17.0,16.0,12.0,2.0,4.0,100.0,6.0,5.0,0.0,15.0,12.0,11.0,10.0,70.6,14.0,5.0,0.0,1,3,15,5,23,16,115,0
2023-02-15,19:30,Premier League,Matchweek 12,Wed,Home,L,1.0,3.0,Manchester City,1.6,1.8,63.0,60276.0,Martin Ødegaard,4-3-3,Anthony Taylor,9.0,0.0,19.2,0.0,1.0,1.0,9.0,5.0,12.1,0.0,0.0,0.0,2021.0,Arsenal,69.0,69.0,14.3,12.0,28.6,3.0,12.0,40.0,5.0,1.0,32.0,43.0,34.0,0.0,3.0,9.0,5.0,7.0,5.0,50.0,6.0,3.0,0.0,11.0,6.0,3.0,8.0,42.9,22.0,9.0,0.0,1,16,19,2,2,16,115,0
2023-02-18,12:30,Premier League,Matchweek 24,Sat,Away,W,4.0,2.0,Aston Villa,3.2,0.5,67.0,42066.0,Martin Ødegaard,4-3-3,Simon Hooper,20.0,5.0,15.7,0.0,0.0,0.0,7.0,5.0,23.3,1.0,0.0,0.0,2021.0,Arsenal,55.0,55.0,50.0,9.0,41.7,1.0,3.0,40.0,4.0,1.0,24.0,26.0,14.0,5.0,6.0,13.0,6.0,7.0,4.0,50.0,15.0,5.0,0.0,13.0,3.0,6.0,5.0,27.3,18.0,4.0,1.0,0,1,12,5,30,16,115,1
2023-02-25,15:00,Premier League,Matchweek 25,Sat,Away,W,1.0,0.0,Leicester City,0.7,0.0,65.0,32227.0,Oleksandr Zinchenko,4-3-3,Craig Pawson,10.0,2.0,19.4,1.0,0.0,0.0,1.0,0.0,29.4,0.0,0.0,0.0,2021.0,Arsenal,62.0,62.0,40.9,5.0,60.0,3.0,12.0,49.0,10.0,4.0,39.0,25.0,21.0,1.0,17.0,13.0,4.0,7.0,0.0,57.1,5.0,3.0,0.0,13.0,6.0,7.0,12.0,60.0,19.0,11.0,0.0,0,13,15,5,4,16,129,1
2023-03-01,19:45,Premier League,Matchweek 7,Wed,Home,W,4.0,0.0,Everton,2.6,1.2,73.0,60213.0,Martin Ødegaard,4-3-3,Michael Oliver,15.0,5.0,12.9,0.0,0.0,0.0,8.0,5.0,14.9,0.0,0.0,0.0,2021.0,Arsenal,66.0,66.0,31.6,4.0,0.0,5.0,3.0,10.0,0.0,0.0,8.0,28.0,19.0,1.0,16.0,19.0,7.0,13.0,8.0,41.2,13.0,10.0,0.0,28.0,8.0,11.0,16.0,53.3,4.0,13.0,1.0,1,9,19,2,18,16,115,1
2023-03-04,15:00,Premier League,Matchweek 26,Sat,Home,W,3.0,2.0,Bournemouth,2.1,1.3,79.0,60222.0,Martin Ødegaard,4-3-3,Chris Kavanagh,31.0,9.0,18.1,2.0,0.0,0.0,4.0,4.0,8.1,0.0,0.0,0.0,2021.0,Arsenal,32.0,32.0,50.0,9.0,0.0,6.0,2.0,5.0,3.0,1.0,9.0,22.0,14.0,0.0,16.0,6.0,1.0,1.0,1.0,10.0,11.0,4.0,0.0,15.0,6.0,8.0,11.0,50.0,7.0,6.0,0.0,1,2,15,5,3,16,115,1
2023-03-12,14:00,Premier League,Matchweek 27,Sun,Away,W,3.0,0.0,Fulham,2.3,0.8,55.0,24426.0,Martin Ødegaard,4-3-3,David Coote,15.0,7.0,15.2,1.0,0.0,0.0,12.0,2.0,17.4,0.0,0.0,0.0,2021.0,Arsenal,66.0,66.0,12.5,9.0,35.3,3.0,5.0,22.0,4.0,0.0,15.0,33.0,25.0,0.0,14.0,15.0,5.0,11.0,7.0,55.6,12.0,8.0,1.0,16.0,8.0,9.0,10.0,66.7,13.0,6.0,2.0,0,10,14,6,7,16,115,1
2023-03-19,14:00,Premier League,Matchweek 28,Sun,Home,W,4.0,1.0,Crystal Palace,1.6,0.8,62.0,60247.0,Martin Ødegaard,4-3-3,Stuart Attwell,15.0,5.0,16.4,0.0,0.0,0.0,9.0,5.0,14.6,1.0,0.0,0.0,2021.0,Arsenal,49.0,49.0,30.0,8.0,58.3,5.0,3.0,19.0,5.0,2.0,15.0,26.0,17.0,1.0,29.0,8.0,6.0,5.0,3.0,54.5,13.0,6.0,0.0,15.0,7.0,8.0,9.0,53.8,12.0,11.0,1.0,1,8,14,6,31,16,115,1
2023-04-01,15:00,Premier League,Matchweek 29,Sat,Home,W,4.0,1.0,Leeds United,3.8,0.7,66.0,60283.0,Martin Ødegaard,4-3-3,Darren England,12.0,4.0,13.9,0.0,1.0,1.0,7.0,5.0,14.3,0.0,0.0,0.0,2021.0,Arsenal,57.0,57.0,52.4,18.0,41.2,2.0,14.0,31.0,9.0,1.0,38.0,40.0,28.0,2.0,11.0,19.0,9.0,9.0,8.0,60.0,11.0,7.0,1.0,14.0,5.0,8.0,10.0,45.5,8.0,9.0,0.0,1,12,15,5,6,16,115,1
2023-04-09,16:30,Premier League,Matchweek 30,Sun,Away,D,2.0,2.0,Liverpool,1.4,3.9,41.0,53267.0,Martin Ødegaard,4-3-3,Paul Tierney,9.0,5.0,15.7,0.0,0.0,0.0,20.0,6.0,14.0,0.0,0.0,1.0,2021.0,Arsenal,70.0,70.0,48.0,9.0,43.8,1.0,5.0,20.0,6.0,2.0,14.0,28.0,20.0,1.0,20.0,7.0,4.0,3.0,3.0,30.8,7.0,3.0,0.0,7.0,5.0,3.0,5.0,45.5,12.0,16.0,1.0,0,14,16,6,22,16,115,0
2023-04-16,14:00,Premier League,Matchweek 31,Sun,Away,D,2.0,2.0,West Ham,2.7,1.8,70.0,62481.0,Martin Ødegaard,4-3-3,David Coote,10.0,5.0,13.9,0.0,0.0,1.0,15.0,2.0,14.8,1.0,1.0,1.0,2021.0,Arsenal,69.0,69.0,61.9,13.0,55.6,2.0,5.0,31.0,5.0,1.0,22.0,44.0,40.0,2.0,17.0,17.0,7.0,12.0,7.0,53.8,12.0,11.0,0.0,13.0,7.0,5.0,10.0,43.8,6.0,8.0,3.0,0,26,14,6,7,16,115,0
2023-04-21,20:00,Premier League,Matchweek 32,Fri,Home,D,3.0,3.0,Southampton,2.5,1.3,74.0,60175.0,Martin Ødegaard,4-3-3,Simon Hooper,25.0,5.0,15.3,0.0,0.0,0.0,8.0,6.0,12.4,0.0,0.0,0.0,2021.0,Arsenal,63.0,63.0,40.0,3.0,42.9,3.0,10.0,44.0,8.0,6.0,31.0,18.0,13.0,1.0,13.0,10.0,2.0,7.0,3.0,33.3,7.0,2.0,0.0,13.0,9.0,8.0,10.0,39.1,13.0,8.0,0.0,1,22,20,4,30,16,115,0
2023-04-26,20:00,Premier League,Matchweek 33,Wed,Away,L,1.0,4.0,Manchester City,0.5,2.5,48.0,53482.0,Martin Ødegaard,4-3-3,Michael Oliver,8.0,2.0,18.0,1.0,0.0,0.0,14.0,9.0,15.9,0.0,0.0,0.0,2021.0,Arsenal,67.0,67.0,37.0,9.0,55.0,5.0,6.0,15.0,3.0,0.0,16.0,35.0,25.0,1.0,14.0,26.0,11.0,17.0,14.0,47.8,14.0,6.0,0.0,15.0,6.0,8.0,7.0,42.9,26.0,10.0,1.0,0,16,20,2,18,16,115,0
2023-05-02,20:00,Premier League,Matchweek 34,Tue,Home,W,3.0,1.0,Chelsea,1.7,0.8,55.0,60144.0,Martin Ødegaard,4-3-3,Robert Jones,16.0,9.0,13.0,0.0,0.0,0.0,7.0,4.0,17.2,0.0,0.0,0.0,2021.0,Arsenal,65.0,65.0,58.8,6.0,75.0,9.0,9.0,13.0,4.0,1.0,17.0,20.0,18.0,0.0,1.0,13.0,4.0,6.0,2.0,25.0,5.0,4.0,0.0,11.0,8.0,7.0,8.0,40.0,14.0,11.0,0.0,1,7,20,1,25,16,115,1
2023-05-07,16:30,Premier League,Matchweek 35,Sun,Away,W,2.0,0.0,Newcastle Utd,1.3,1.3,45.0,50267.0,Martin Ødegaard,4-3-3,Chris Kavanagh,10.0,6.0,16.6,0.0,0.0,0.0,12.0,5.0,14.8,0.0,0.0,0.0,2021.0,Arsenal,73.0,73.0,66.7,2.0,83.3,4.0,4.0,14.0,3.0,2.0,8.0,25.0,20.0,0.0,11.0,14.0,5.0,7.0,7.0,41.7,10.0,9.0,0.0,11.0,7.0,8.0,7.0,33.3,17.0,9.0,0.0,0,18,16,6,3,16,115,1
2023-05-14,16:30,Premier League,Matchweek 36,Sun,Home,L,0.0,3.0,Brighton,0.9,1.7,41.0,60139.0,Martin Ødegaard,4-3-3,Andy Madley,14.0,2.0,16.4,0.0,0.0,0.0,12.0,6.0,18.3,0.0,0.0,0.0,2021.0,Arsenal,79.0,79.0,57.1,11.0,20.0,2.0,12.0,44.0,9.0,0.0,34.0,55.0,42.0,4.0,8.0,7.0,0.0,0.0,2.0,0.0,9.0,4.0,0.0,12.0,4.0,8.0,4.0,25.0,8.0,9.0,0.0,1,4,16,6,1,16,115,0
2023-05-20,17:30,Premier League,Matchweek 37,Sat,Away,L,0.0,1.0,Nott'ham Forest,0.6,0.6,81.0,29514.0,Martin Ødegaard,4-3-3,Anthony Taylor,11.0,3.0,16.4,0.0,0.0,0.0,6.0,2.0,13.5,0.0,0.0,0.0,2021.0,Arsenal,55.0,55.0,73.7,4.0,45.5,0.0,9.0,36.0,12.0,2.0,37.0,28.0,20.0,4.0,20.0,9.0,6.0,7.0,6.0,31.6,8.0,6.0,0.0,11.0,4.0,9.0,8.0,33.3,16.0,8.0,0.0,0,20,17,5,2,16,115,0
2023-05-28,16:30,Premier League,Matchweek 38,Sun,Home,W,5.0,0.0,Wolves,2.8,0.5,51.0,60095.0,Martin Ødegaard,4-3-3,Andre Marriner,14.0,8.0,13.7,1.0,0.0,0.0,6.0,0.0,14.7,1.0,0.0,0.0,2021.0,Arsenal,62.0,62.0,33.3,10.0,30.8,6.0,7.0,35.0,9.0,3.0,42.0,27.0,20.0,1.0,15.0,11.0,5.0,6.0,4.0,33.3,9.0,1.0,1.0,10.0,5.0,7.0,4.0,27.8,8.0,6.0,0.0,1,27,16,6,0,16,115,1
2022-08-07,14:00,Premier League,Matchweek 1,Sun,Home,L,1.0,2.0,Brighton,1.4,1.5,62.0,73711.0,Harry Maguire,4-3-3,Paul Tierney,17.0,5.0,15.5,0.0,0.0,0.0,15.0,4.0,17.4,0.0,0.0,0.0,2021.0,Manchester United,66.0,66.0,40.6,9.0,40.0,4.0,11.0,44.0,3.0,1.0,22.0,23.0,16.0,3.0,10.0,11.0,3.0,8.0,7.0,25.0,7.0,9.0,0.0,10.0,4.0,4.0,4.0,36.4,8.0,5.0,0.0,1,4,14,6,22,16,63,0
2022-08-13,17:30,Premier League,Matchweek 2,Sat,Away,L,0.0,4.0,Brentford,0.9,1.6,66.0,17051.0,Harry Maguire,4-2-3-1,Stuart Attwell,15.0,4.0,19.6,0.0,0.0,0.0,13.0,7.0,18.6,1.0,0.0,0.0,2021.0,Manchester United,41.0,41.0,48.6,9.0,26.7,10.0,12.0,24.0,8.0,3.0,25.0,16.0,12.0,2.0,37.0,14.0,3.0,10.0,5.0,33.3,9.0,5.0,0.0,22.0,12.0,14.0,12.0,60.0,13.0,9.0,0.0,0,3,17,5,31,12,63,0
2022-08-22,20:00,Premier League,Matchweek 3,Mon,Home,W,2.0,1.0,Liverpool,1.8,1.3,30.0,74147.0,Bruno Fernandes,4-2-3-1,Michael Oliver,13.0,5.0,19.5,2.0,0.0,0.0,17.0,5.0,14.4,0.0,0.0,0.0,2021.0,Manchester United,70.0,70.0,52.4,2.0,37.5,5.0,5.0,15.0,6.0,1.0,17.0,18.0,9.0,2.0,29.0,16.0,9.0,9.0,3.0,60.0,7.0,5.0,0.0,12.0,4.0,8.0,4.0,30.8,6.0,11.0,0.0,1,14,20,0,18,12,28,1
2022-08-27,12:30,Premier League,Matchweek 4,Sat,Away,W,1.0,0.0,Southampton,1.1,1.4,51.0,31196.0,Bruno Fernandes,4-2-3-1,Andy Madley,11.0,4.0,15.5,1.0,0.0,0.0,17.0,4.0,13.8,0.0,0.0,0.0,2021.0,Manchester United,74.0,74.0,40.7,11.0,63.2,1.0,2.0,26.0,2.0,1.0,20.0,46.0,35.0,3.0,11.0,7.0,2.0,5.0,2.0,66.7,9.0,5.0,1.0,10.0,2.0,5.0,4.0,12.5,12.0,4.0,1.0,0,22,12,5,1,12,28,1
2022-09-01,20:00,Premier League,Matchweek 5,Thu,Away,W,1.0,0.0,Leicester City,1.5,0.7,47.0,32226.0,Bruno Fernandes,4-2-3-1,Craig Pawson,9.0,2.0,16.8,0.0,0.0,0.0,10.0,2.0,23.5,2.0,0.0,0.0,2021.0,Manchester United,48.0,48.0,60.0,5.0,50.0,5.0,8.0,33.0,12.0,1.0,32.0,13.0,9.0,0.0,24.0,7.0,4.0,5.0,4.0,30.8,4.0,5.0,0.0,16.0,6.0,11.0,9.0,42.9,10.0,11.0,0.0,0,13,20,3,4,12,28,1
2022-09-04,16:30,Premier League,Matchweek 6,Sun,Home,W,3.0,1.0,Arsenal,1.5,1.3,40.0,73431.0,Bruno Fernandes,4-2-3-1,Paul Tierney,10.0,6.0,15.5,0.0,0.0,0.0,16.0,3.0,18.6,1.0,0.0,0.0,2021.0,Manchester United,55.0,55.0,40.0,9.0,60.0,5.0,8.0,27.0,3.0,1.0,30.0,26.0,18.0,3.0,12.0,8.0,7.0,6.0,3.0,41.2,5.0,4.0,2.0,17.0,9.0,12.0,9.0,56.3,16.0,6.0,1.0,1,0,16,6,22,12,28,1
2022-10-02,14:00,Premier League,Matchweek 9,Sun,Away,L,3.0,6.0,Manchester City,1.7,3.2,47.0,53475.0,Bruno Fernandes,4-2-3-1,Michael Oliver,11.0,7.0,22.2,0.0,1.0,1.0,22.0,9.0,14.2,1.0,0.0,0.0,2021.0,Manchester United,45.0,45.0,37.5,3.0,48.0,9.0,9.0,13.0,5.0,2.0,15.0,19.0,15.0,2.0,23.0,12.0,7.0,4.0,3.0,46.7,12.0,3.0,0.0,12.0,8.0,6.0,3.0,40.0,8.0,11.0,0.0,0,16,14,6,18,12,28,0
2022-10-09,19:00,Premier League,Matchweek 10,Sun,Away,W,2.0,1.0,Everton,1.4,0.6,60.0,39258.0,Bruno Fernandes,4-2-3-1,David Coote,12.0,4.0,18.8,0.0,0.0,0.0,11.0,2.0,17.4,0.0,0.0,0.0,2021.0,Manchester United,41.0,41.0,47.1,10.0,48.1,5.0,6.0,18.0,5.0,1.0,16.0,23.0,20.0,1.0,19.0,14.0,5.0,5.0,12.0,41.7,8.0,7.0,0.0,17.0,4.0,11.0,6.0,23.5,17.0,10.0,0.0,0,9,19,6,7,12,28,1
2022-10-16,14:00,Premier League,Matchweek 11,Sun,Home,D,0.0,0.0,Newcastle Utd,0.8,0.8,63.0,73726.0,Bruno Fernandes,4-2-3-1,Craig Pawson,15.0,2.0,19.4,1.0,0.0,0.0,9.0,2.0,14.7,1.0,0.0,0.0,2021.0,Manchester United,81.0,81.0,33.3,5.0,50.0,2.0,12.0,53.0,9.0,5.0,33.0,15.0,13.0,0.0,8.0,29.0,13.0,16.0,17.0,44.8,17.0,9.0,0.0,18.0,3.0,9.0,8.0,18.8,10.0,8.0,0.0,1,18,14,6,4,12,28,0
2022-10-19,20:15,Premier League,Matchweek 12,Wed,Home,W,2.0,0.0,Tottenham,1.5,0.6,52.0,73677.0,Bruno Fernandes,4-2-3-1,Simon Hooper,28.0,10.0,21.4,1.0,0.0,0.0,9.0,2.0,14.9,0.0,0.0,0.0,2021.0,Manchester United,51.0,51.0,64.7,8.0,55.2,3.0,7.0,24.0,2.0,0.0,18.0,25.0,20.0,2.0,12.0,8.0,5.0,6.0,5.0,62.5,9.0,8.0,0.0,12.0,5.0,7.0,8.0,31.3,11.0,8.0,1.0,1,23,20,2,30,12,28,1
2022-10-22,17:30,Premier League,Matchweek 13,Sat,Away,D,1.0,1.0,Chelsea,0.8,1.1,52.0,39503.0,Bruno Fernandes,4-1-4-1,Stuart Attwell,13.0,6.0,22.1,1.0,0.0,0.0,5.0,1.0,19.7,0.0,1.0,1.0,2021.0,Manchester United,62.0,62.0,38.5,6.0,42.9,3.0,12.0,25.0,8.0,4.0,23.0,31.0,26.0,0.0,23.0,14.0,5.0,8.0,5.0,41.7,11.0,10.0,1.0,22.0,13.0,8.0,7.0,52.0,11.0,7.0,0.0,0,7,17,5,31,10,28,0
